rounds,EBDP,PPIC_alpha2.0,PPIC_alpha1.5,PPIC_alpha1.0,PPIC_alpha0.5,PPIC_alpha0.1
314,0.4670260937,0.4524865421,0.4537866019,0.4648297395,0.4708180009,0.458936073
315,0.4681174719,0.4543023046,0.455666752,0.466550512,0.4691367044,0.4592048048
316,0.46652183,0.4528186258,0.4574241592,0.4650432717,0.4674868867,0.4610003845
317,0.4684986731,0.451349677,0.4559011968,0.4665935934,0.4657856555,0.4632292641
318,0.4666896449,0.4498516546,0.4576134012,0.4678157734,0.4641070344,0.4628005899
319,0.4687504584,0.4516929184,0.4565167434,0.4662171521,0.4629801778,0.4647069968
320,0.4669799376,0.4535166931,0.4551593493,0.4678967251,0.461679324,0.4666878747
321,0.4655110039,0.4552349703,0.4569152776,0.4695094434,0.4611450088,0.4650113468
322,0.4639386694,0.4539926943,0.4585453976,0.4712736519,0.4628924398,0.4634491103
323,0.4660227958,0.452600192,0.4570589612,0.4697019502,0.4635870223,0.4654471623
324,0.4677655569,0.45439024,0.455632994,0.4681942037,0.4620053485,0.463899061
325,0.4696119886,0.4532350937,0.454468407,0.4666643874,0.460344443,0.4623356586
326,0.4701927394,0.4517622463,0.4529531658,0.4656907321,0.4622338244,0.4607331834
327,0.4689151261,0.4502984148,0.4514797478,0.467294616,0.4640603632,0.4591416894
328,0.4706212468,0.4519920314,0.4532253802,0.4682472666,0.46263321,0.461369406
329,0.4690937735,0.4505415954,0.4518275292,0.4699298791,0.4611935953,0.4611704127
330,0.4673534941,0.4494623753,0.4503514066,0.4716723164,0.4629437747,0.4631900421
331,0.4693488728,0.4510888852,0.4490613708,0.4702650001,0.4613270926,0.4650153287
332,0.4684807845,0.4527555373,0.4507379109,0.4688953193,0.4630449302,0.4633939202
333,0.4673514044,0.4514005106,0.4523225014,0.4674643843,0.4649392523,0.4617229077
334,0.4655510664,0.4531079531,0.4536989866,0.4692070493,0.4662830025,0.4602549875
335,0.467449694,0.4517488082,0.4554091302,0.4677702812,0.4658178638,0.4621698552
336,0.4694394789,0.4503238388,0.4540425152,0.4662675748,0.4642311394,0.4605816665
337,0.4712892233,0.4515918127,0.4557633105,0.4647557424,0.4629795604,0.4624438266
338,0.4703623815,0.4501838038,0.4548016129,0.4639838481,0.4646850493,0.4620485632
339,0.4688699918,0.4487682488,0.4559934645,0.4655509863,0.4631901522,0.4626812449
340,0.4693991906,0.450291353,0.4546635822,0.4640983664,0.4650355317,0.4613543858
341,0.4678113107,0.4519395652,0.4562889057,0.4656469568,0.463711605,0.4632084181
342,0.4670569847,0.4535168235,0.4548465192,0.4674123192,0.4652554499,0.461490461
343,0.4653094964,0.4521104852,0.4565432352,0.4688557643,0.4637133865,0.4632142938
344,0.4658526106,0.4536688993,0.4552753713,0.4674492954,0.4650808862,0.4616121427
345,0.467578871,0.4552989428,0.4539338265,0.4660947172,0.4666541154,0.4600810606
346,0.4662475095,0.4568867298,0.4526060646,0.4645972917,0.4674032591,0.4597378424
347,0.4679754406,0.4585073394,0.4538385068,0.4661951921,0.4690121742,0.4581901976
348,0.4696959438,0.4600863178,0.4525853183,0.4647169826,0.4674391209,0.4577800535
349,0.4692592749,0.4616822506,0.4541783492,0.4663618135,0.4691894546,0.4596443777
350,0.4677115489,0.4603066155,0.4529318143,0.4649028381,0.4676496787,0.4579365931
351,0.4695236005,0.4619406043,0.4515554518,0.4665718867,0.4693442583,0.4562944097
352,0.4700467719,0.4605584581,0.4531796233,0.4657296616,0.4685697289,0.4567744585
353,0.4691858285,0.4592425632,0.4548250612,0.4644146337,0.470127123,0.4560845995
354,0.4708754285,0.4579807483,0.4534839064,0.4631353739,0.4716369898,0.4545491314
355,0.472694742,0.4592568749,0.4522583202,0.4618613251,0.4702100642,0.4550506031
356,0.4734855436,0.4608171049,0.4538133197,0.460503297,0.4717989888,0.4568506041
357,0.475189269,0.4594589214,0.4554301403,0.4620142646,0.473451218,0.4586659606
358,0.476792719,0.4581551439,0.4540629662,0.4606296984,0.4751071675,0.4592834065
359,0.4763241282,0.459659142,0.4556797003,0.4621993656,0.4735611966,0.4607743156
360,0.4747596191,0.4611603735,0.4544082515,0.463786524,0.4722730524,0.4625128246
361,0.4763240723,0.4600267094,0.453087047,0.4624871967,0.4709489811,0.4642824525
362,0.4779881658,0.4615718893,0.4517233159,0.46107562,0.4724835118,0.4627726074
363,0.4784758442,0.4604334932,0.4506460267,0.4619532261,0.4719698002,0.4643928725
364,0.4767996969,0.459182043,0.4521624228,0.4606923838,0.4734835288,0.4628636939
365,0.4763627476,0.4578735199,0.4509181423,0.4621762846,0.4719988327,0.4644975176
366,0.4747481321,0.4566499695,0.4525462822,0.463799404,0.470931839,0.4640744239
367,0.4735533282,0.4554215175,0.454001105,0.4652629148,0.469440817,0.463877006
368,0.4722735668,0.4541966945,0.4554248105,0.4668286473,0.4681052271,0.4622610512
369,0.4708572805,0.4554210913,0.4541284396,0.4655571861,0.4666800856,0.4619018042
370,0.4694286461,0.4542200193,0.4556817836,0.4666745796,0.4683217001,0.463548378
371,0.4680235009,0.4529682185,0.4543550391,0.4653704269,0.4691221239,0.4619993823
372,0.4693992758,0.4517238216,0.4558277401,0.4643868094,0.468658486,0.4604335713
373,0.4698865165,0.4532554606,0.4572721396,0.4658765856,0.4672211507,0.4619924306
374,0.4690698982,0.4543950952,0.4561148079,0.4673833449,0.4658935081,0.4636681256
375,0.4706703462,0.4558531174,0.4576188496,0.4682872601,0.4673841025,0.4623106752
376,0.4692092701,0.4546627749,0.4591338277,0.466994107,0.4688448488,0.4639946413
377,0.4678068363,0.4561934361,0.4578540175,0.4662339963,0.4704960678,0.4636101349
378,0.4695728136,0.455217866,0.4566371366,0.4676697206,0.4691816807,0.4622094146
379,0.4712183599,0.4541310254,0.4553621396,0.4664239049,0.4707823301,0.463769678
380,0.4717098103,0.4556408056,0.4540959078,0.4679740336,0.4722017548,0.4623627699
381,0.4733693331,0.4544485715,0.4528728639,0.4666922434,0.4708581465,0.4640320776
382,0.4729539937,0.4531933535,0.4542887978,0.4681932399,0.4723663493,0.4625964657
383,0.4744588601,0.4545893448,0.4531101054,0.4668541663,0.4731502303,0.4641294532
384,0.4759682017,0.4533453013,0.4519541945,0.4655299602,0.4743503701,0.4643284703
385,0.4744848363,0.4521448436,0.4506923953,0.4669762824,0.4738889514,0.4661612648
386,0.4729762547,0.4535815872,0.4522079893,0.4656604682,0.4746926741,0.464664563
387,0.4715289179,0.4523598525,0.4510268169,0.4645342422,0.4753759944,0.4634452988
388,0.4699904379,0.4511751052,0.4525327622,0.4632893907,0.4768811172,0.4618786147
389,0.4704733985,0.4499438077,0.4513954113,0.4620695783,0.4763861306,0.4635617578
390,0.469115459,0.4487654371,0.4502555957,0.4635092766,0.4777285076,0.4651953204
391,0.4707647684,0.4500692015,0.4516745785,0.4649564066,0.4792181245,0.4665093669
392,0.47012596,0.4515479791,0.4530191326,0.4636556462,0.4787588016,0.4650511519
393,0.4688102317,0.4529531636,0.4518788155,0.4651315095,0.4801640135,0.4645349539
394,0.4692697318,0.4520026201,0.4507155067,0.4638840622,0.4788500413,0.4651286847
395,0.4707702746,0.4508348703,0.4495363645,0.4647503935,0.4774817742,0.4667580387
396,0.472466588,0.4521918218,0.4509698024,0.4662233159,0.4762556077,0.4682854418
397,0.4712007518,0.4536447581,0.449728339,0.4676011061,0.4749767174,0.4679586269
398,0.4726495981,0.45494814,0.448513581,0.4664641676,0.4736073113,0.4664957596
399,0.4743272793,0.4540146438,0.4500148903,0.4677723505,0.4751274107,0.4651586067
400,0.4757463256,0.4529200647,0.4488063315,0.4666907389,0.4740184859,0.466886721
401,0.4745150121,0.4541546741,0.4476550484,0.4654772321,0.472692382,0.4684269465
402,0.4752049943,0.4555778003,0.4491255487,0.4643919947,0.4715343107,0.468887435
403,0.4766996677,0.4569960539,0.4505001239,0.4653321732,0.4702193617,0.468495147
404,0.4753560578,0.4558112348,0.4497094046,0.4642429986,0.4689398335,0.4700976537
405,0.4739506736,0.454693236,0.451119795,0.4656609957,0.4701188086,0.4715576956
406,0.4752458061,0.456055177,0.4520983463,0.4671254936,0.470904376,0.4718091035
407,0.4739332991,0.4548731997,0.4508970041,0.4659859251,0.47224051,0.473398239
408,0.4753750157,0.4537012006,0.4523434909,0.4651580615,0.4735098706,0.4749251287
409,0.4769242554,0.4525745466,0.4515026893,0.463903484,0.4749460918,0.4734924869
410,0.4754571054,0.4514235387,0.4528372391,0.46522558,0.4743008119,0.472151027
411,0.4741436722,0.452824462,0.4541471373,0.4640873544,0.47568059,0.4708600316
412,0.4737791188,0.4541211069,0.4555050087,0.4629139247,0.4744338128,0.472405021
413,0.4741995698,0.4529641053,0.4546293068,0.4642518799,0.4731220662,0.4738911803
414,0.4757792127,0.4543702153,0.4534582793,0.4630007017,0.4718379726,0.4733840571
415,0.4772175964,0.4532179526,0.4544579134,0.4622018827,0.4732870897,0.4719637986
416,0.4785821762,0.4523081133,0.4558176169,0.4635169839,0.4745665739,0.4734552604
417,0.4799162903,0.4512141855,0.4546428709,0.4623487599,0.4733284752,0.4721031702
418,0.4785752079,0.452534453,0.4559416065,0.4635299776,0.4720224312,0.4707987123
419,0.4772613033,0.4539155312,0.4548014212,0.4647915889,0.4708023568,0.4715212406
420,0.4768845558,0.4552619666,0.4539209721,0.4636245416,0.4701447755,0.4702900271
421,0.4756115375,0.4566151366,0.455052638,0.4648468106,0.4689895106,0.4717711998
422,0.4741175967,0.4555245556,0.4563749166,0.464154242,0.4702680597,0.47319883
423,0.4754638084,0.4544116118,0.4577522348,0.4655452241,0.4717006027,0.4746396313
424,0.4767583435,0.4557333006,0.4570019325,0.4667983051,0.472914135,0.4732292945
425,0.4780223151,0.4567502596,0.4559330079,0.4675357472,0.4716336741,0.4719654022
426,0.4767594288,0.4556713074,0.4573138931,0.4664198851,0.4703677972,0.4734733027
427,0.4779952608,0.4569648733,0.4562385917,0.4652345162,0.4717063447,0.4722036984
428,0.476690763,0.4582353566,0.4575904119,0.4664359312,0.473095678,0.4735885755
429,0.4753600881,0.4571131219,0.4565128849,0.4652544187,0.4744836936,0.4723790018
430,0.4740134415,0.4584310866,0.4554472719,0.4640607921,0.4733094925,0.4711885953
431,0.4732989126,0.4573169939,0.4543815476,0.4633722454,0.4743201946,0.471406891
432,0.4746801225,0.4564476406,0.4532605147,0.4647589913,0.475685176,0.4701228037
433,0.4761307021,0.4553351134,0.4546097876,0.4661236582,0.4747687235,0.4716196128
434,0.4750640461,0.4565831769,0.4558048664,0.4674745709,0.473522089,0.4703149877
435,0.4738512933,0.4554854814,0.4547060942,0.4687481742,0.4749222081,0.471801134
436,0.47252904,0.4544488185,0.4556520235,0.46766956,0.4762698233,0.4714075285
437,0.4738983801,0.4557690342,0.4546018171,0.4664754908,0.4775402653,0.472863113
438,0.4752753867,0.4547455331,0.4534856662,0.4654025388,0.4762926374,0.4741736231
439,0.4759295781,0.453660879,0.4544299955,0.4666380259,0.4750778899,0.4729470793
440,0.4772693688,0.4527189736,0.455763932,0.4679333059,0.4763955234,0.4718651701
441,0.4786492059,0.4516579699,0.4547402508,0.4668635849,0.4751223498,0.4705674758
442,0.479974565,0.4505810732,0.4537059385,0.4680754442,0.4755672169,0.471802424
443,0.4793803424,0.4518732253,0.4546628231,0.4687574182,0.4768041085,0.471227203
444,0.4782058294,0.4510020567,0.4559703899,0.4695151354,0.4779381858,0.4699211157
445,0.4769539327,0.4523114393,0.4549028996,0.4684794403,0.4793153891,0.4687446818
446,0.4773895673,0.4513046821,0.4537926934,0.4697696143,0.4804002071,0.467377043
447,0.4759921421,0.4502673691,0.4526883544,0.471017947,0.4791721467,0.4678678158
448,0.4747683165,0.4514688575,0.4516603787,0.4698864026,0.478558013,0.4665922936
449,0.4744271829,0.452691547,0.4509567762,0.4710209881,0.4791745146,0.4677895203
450,0.4733869301,0.4539741381,0.449909166,0.472163725,0.4782474558,0.4674536084
451,0.4746493353,0.4531253084,0.4488907691,0.4713932207,0.4776666205,0.4662331017
452,0.4734466238,0.4521166518,0.4480675375,0.4703703488,0.4766145131,0.4650102101
453,0.4747450068,0.4533730143,0.4472644416,0.4693160391,0.4775077995,0.4652097859
454,0.473426967,0.4523644538,0.4485823744,0.4683006065,0.478705733,0.4665630906
455,0.4746997597,0.4536094746,0.4498121319,0.4694802026,0.4793919924,0.4680027863
456,0.4760056699,0.4525901802,0.4510115109,0.4684512028,0.4806977442,0.466668206
457,0.474698158,0.4537993677,0.4522370604,0.4696719119,0.4800685884,0.4655348572
458,0.4759947378,0.4548840615,0.4511987737,0.468547631,0.4795212696,0.4644267641
459,0.477265982,0.4538344738,0.4501718914,0.4675285775,0.4783485302,0.4639507409
460,0.4776428416,0.4527995347,0.4494083738,0.4686543916,0.4778180432,0.4653749502
461,0.4763854874,0.4540507008,0.4505831315,0.4698785677,0.4767163914,0.4641259182
462,0.4752787841,0.453014883,0.4495937879,0.4688033484,0.4755475626,0.465588735
463,0.4766099068,0.4520000778,0.4486103177,0.4678024229,0.4768393794,0.4645036753
464,0.4754124426,0.4510210889,0.4499144216,0.4690296695,0.4779796673,0.4657077882
465,0.4767763045,0.450084807,0.4511188573,0.4698311359,0.4768329495,0.4670621797
466,0.4756876549,0.4490498716,0.452345753,0.4687577421,0.4757731024,0.4675627502
467,0.4769638498,0.4480637844,0.4531887203,0.4676249664,0.4770230086,0.4688413431
468,0.4782407989,0.4470541627,0.4522136919,0.4666274875,0.4766311698,0.4677811193
469,0.4795633677,0.4460879735,0.4511891641,0.4656005065,0.4754527569,0.4691714574
470,0.4783918489,0.4473026786,0.4502228293,0.4668000984,0.4766791859,0.4693561925
471,0.4772441137,0.4462934931,0.4514070494,0.4660442261,0.4755176177,0.4707743664
472,0.4765535489,0.4474421016,0.4504144734,0.4671779233,0.4761716827,0.4720923035
473,0.4762110204,0.4466566206,0.4516015546,0.4683215482,0.4773146171,0.4709295503
474,0.4776399756,0.4478897963,0.4527210903,0.4673537751,0.476191292,0.4705394693
475,0.4789251397,0.4490237129,0.4538899496,0.4662810259,0.4750776348,0.4718313104
476,0.4802585759,0.4480177267,0.4528693573,0.4653011556,0.4742650998,0.472976191
477,0.4806651123,0.4489814576,0.4539831747,0.4664317956,0.4749228065,0.4743300534
478,0.4818455695,0.4501857244,0.4530104635,0.467553006,0.4762128357,0.4732607511
479,0.4815172175,0.4492151273,0.452023103,0.4665369029,0.4772985644,0.4744867423
480,0.4828408526,0.4482556477,0.4531769594,0.4675293658,0.4768612144,0.473325413
481,0.4832475544,0.4494745544,0.4543102123,0.4683012814,0.4779828186,0.4721890262
482,0.484360419,0.4506236247,0.4534067709,0.4677314458,0.4784065632,0.4712312793
483,0.4854611223,0.4517805386,0.4524451861,0.4688630897,0.477225688,0.4700209236
484,0.484289846,0.4510590627,0.4517797265,0.4678092268,0.4766562506,0.4688812726
485,0.4839419527,0.4500882943,0.4508043352,0.4667977145,0.4770818679,0.4701637491
486,0.4843174574,0.4512693155,0.4497985463,0.4658403112,0.4760094482,0.4696644375
487,0.4832298186,0.4502797285,0.4490993575,0.4670316376,0.4748522098,0.4685018152
488,0.482093535,0.4495063128,0.4501743941,0.4664280426,0.4738848127,0.4688526843
489,0.4811062625,0.4486692672,0.4492440194,0.4675209369,0.4728412113,0.4693327741
490,0.4823253627,0.4477010608,0.4482618144,0.4665341633,0.4722649475,0.4706047591
491,0.4834431991,0.4467453388,0.449411053,0.4656070155,0.472810576,0.4703531184
492,0.4822989433,0.4478797716,0.4486583711,0.4667604909,0.4717245256,0.4716187832
493,0.4819555042,0.4489646496,0.4477495758,0.4658697221,0.4729056079,0.4704661981
494,0.4809513454,0.4501089021,0.4468352312,0.467072385,0.4723214478,0.4717229516
495,0.4799211526,0.4491442814,0.4480336088,0.4682011466,0.4734248583,0.4728654042
496,0.4810461564,0.4503149826,0.4471058068,0.467140496,0.4745286993,0.4724936887
497,0.4822871666,0.4495762423,0.4462172612,0.466099325,0.4735131487,0.4738479045
498,0.4826572327,0.448667642,0.4474114232,0.4671932606,0.4723638673,0.4749129289
499,0.4814814261,0.4496809941,0.4465266855,0.4683717992,0.4712925098,0.4738123141
500,0.4818454097,0.4508487881,0.4476905736,0.4673492914,0.4701477203,0.4750203923
501,0.4815094368,0.4519218933,0.4485327171,0.4683736123,0.47135126,0.4753481215
502,0.4804482005,0.4510140284,0.4476260461,0.4673478197,0.472499544,0.4742138035
503,0.4817115748,0.4501384533,0.4488215279,0.4667566558,0.4730143566,0.4754080058
504,0.4829224458,0.4494409989,0.4499217085,0.4678264403,0.4720036748,0.474334961
505,0.4817787849,0.4487258579,0.4507618462,0.4689856484,0.4731893276,0.4744955747
506,0.4828308354,0.4498745128,0.4498826296,0.4701223861,0.4720982179,0.475736814
507,0.4840595184,0.4489732627,0.4489636121,0.4711460566,0.4731098666,0.4755883456
508,0.4835553974,0.4480732484,0.4480750911,0.4721644538,0.4741638342,0.4767475979
509,0.4823893087,0.4471684323,0.4491450962,0.4732477178,0.4753815081,0.4771136984
510,0.4813219824,0.4462873608,0.4502287043,0.4726295978,0.4743361899,0.4782943168
511,0.4823755092,0.4473859817,0.4493455466,0.4716119973,0.4734135406,0.4772535484
512,0.4835717525,0.4465019848,0.4505010896,0.4727467437,0.4723511354,0.4760790421
513,0.4846876292,0.4475833245,0.4498285007,0.4718898726,0.4714047923,0.4749522854
514,0.4850416915,0.4486688182,0.4491038841,0.4708854099,0.4726238587,0.4738239743
515,0.4839587313,0.4477507413,0.4482508938,0.469879065,0.4718650191,0.4727161183
516,0.4836468277,0.4488700184,0.4493349282,0.4709044712,0.4729677174,0.4716624469
517,0.4847463815,0.449915203,0.4504614646,0.4702460547,0.4739425454,0.4729804115
518,0.4854061893,0.4490172258,0.4495783061,0.4712826457,0.4729030014,0.4718930372
519,0.484284772,0.4481171549,0.4489587549,0.4703550008,0.4740035831,0.4708221776
520,0.4853716114,0.447212666,0.4482174973,0.4714055039,0.4750783769,0.4697425471
521,0.4850329791,0.4463433362,0.447355723,0.4704447529,0.4743508944,0.4687337896
522,0.4861888482,0.4473714319,0.4484109414,0.471492708,0.4751437511,0.4676270297
523,0.4855735694,0.4485023508,0.4475085028,0.4704814222,0.4763039066,0.466656407
524,0.4844887725,0.4495857833,0.44666138,0.469602164,0.4753750623,0.4655618792
525,0.4856174869,0.448692469,0.4477059273,0.4705512659,0.4742975206,0.4645104547
526,0.485284741,0.4478555667,0.4470676801,0.4696919132,0.4753632944,0.4657546335
527,0.4842552397,0.4469860323,0.4461559539,0.4707028299,0.4764852245,0.4670167076
528,0.4846116696,0.4460994771,0.4453006047,0.4698088053,0.4775171162,0.4682784071
529,0.4856928955,0.4452752609,0.4444569763,0.4688250322,0.4785812438,0.4696074513
530,0.4863487521,0.4463690421,0.4455439564,0.4678725344,0.4777657844,0.470714678
531,0.4852270656,0.4455269054,0.4466033241,0.4688882943,0.4767991998,0.4704127612
532,0.4843564492,0.4466017878,0.4457476625,0.4696527538,0.4778161351,0.471603441
533,0.4853844502,0.4476745738,0.4448459532,0.4687064349,0.4782356497,0.4713114245
534,0.4843559175,0.4487629828,0.4459734137,0.4677209169,0.4793362837,0.4702838884
535,0.4840327569,0.4478794113,0.445160727,0.46877626,0.4783039386,0.4692667939
536,0.4829270414,0.4489264359,0.4443226388,0.4681353817,0.4776038585,0.4704118593
537,0.4840388648,0.4480560128,0.445430899,0.4688613446,0.4766553504,0.4708877515
538,0.4850879653,0.4472167537,0.4445629752,0.4678859923,0.4756605598,0.4719844996
539,0.4861191713,0.4483081275,0.4436807152,0.4670105743,0.4760205324,0.4723997308
540,0.4850609967,0.449184352,0.4447094821,0.4661998311,0.4751405071,0.4721096062
541,0.483992875,0.4502300798,0.4454972147,0.4655150406,0.4761413851,0.4711872013
542,0.4836805108,0.4493820365,0.4465519321,0.4665964122,0.4765083728,0.4701034726
543,0.4846956314,0.4485206098,0.4476556829,0.4676697844,0.4754863302,0.4698823817
544,0.4837567052,0.4495098303,0.4468220674,0.4687219992,0.4744838076,0.4703271937
545,0.4848796039,0.4505348445,0.4478488084,0.4678130027,0.4736066261,0.4699839465
546,0.4858471725,0.4496778317,0.4488317836,0.467005509,0.4747082151,0.4709328089
547,0.4868982103,0.4507419909,0.4498947114,0.4679978664,0.4737054253,0.472078798
548,0.486031233,0.44992477,0.450900114,0.4690388015,0.4746990098,0.4732737789
549,0.4850503946,0.4490768619,0.4500703323,0.470016192,0.4737336574,0.4742634424
550,0.4861582785,0.4482661253,0.4492299689,0.4690965577,0.4748332699,0.475413385
551,0.4871873194,0.4474737872,0.448647858,0.4701546371,0.4759037774,0.4743294904
552,0.4861799459,0.4466332637,0.4477926065,0.4708987414,0.4749123854,0.4733329474
553,0.4858903178,0.4459850263,0.446946902,0.4699611925,0.4745008328,0.4722699405
554,0.4868878035,0.4469778716,0.4460810831,0.4690256153,0.473589031,0.4734948092
555,0.4858897136,0.4461571417,0.4452650035,0.46823011,0.474592404,0.4730308137
556,0.4850250763,0.4453592655,0.444396575,0.4674265619,0.4754276718,0.4740994543
557,0.4847170495,0.4463990336,0.4435715719,0.4665894762,0.4744894322,0.4750601264
558,0.4837392249,0.4474373455,0.4444070044,0.467279506,0.4735848797,0.4747873467
559,0.4847230945,0.4465970999,0.4454256635,0.4682232231,0.4747022161,0.4758368296
560,0.4837593387,0.445780512,0.4446235302,0.467283187,0.4757076518,0.4755557545
561,0.4827743432,0.4449952219,0.4438235975,0.4683319323,0.4766996281,0.4746808788
562,0.483100477,0.4460138347,0.4429773943,0.4674443979,0.4758027748,0.475833295
563,0.4841899737,0.4452079143,0.4421224597,0.4685020509,0.4748315345,0.4748181312
564,0.4852976799,0.4444055658,0.4431438699,0.4676181673,0.4739648713,0.4759524194
565,0.4863268104,0.4435668568,0.4425286397,0.4668823557,0.4750391102,0.474985679
566,0.4854133059,0.4427341978,0.4417252249,0.4659559759,0.474219623,0.4759602024
567,0.4844741787,0.4419181093,0.4427499315,0.4669137198,0.4734867313,0.4750051225
568,0.4835145399,0.4428920342,0.4419111668,0.4678258969,0.4745780371,0.4739863837
569,0.484698637,0.4437851196,0.4410675681,0.4670159831,0.4736725991,0.4729961772
570,0.4837832265,0.4447365884,0.4421013148,0.4679203952,0.472940297,0.4725148572
571,0.484849942,0.4439576322,0.4412958857,0.4670013861,0.4740279838,0.4735503695
572,0.4857261152,0.4431950006,0.4422453461,0.4662328797,0.4749166513,0.473874566
573,0.4861922603,0.4423907908,0.4429805462,0.4654244416,0.475873404,0.4728565135
574,0.4852596152,0.4415753682,0.4422053938,0.4646617257,0.4755237991,0.4738988651
575,0.4862462303,0.440810393,0.4414381051,0.4656697099,0.4745777352,0.4749650386
576,0.4852806902,0.4417603103,0.4406700854,0.464872125,0.4737231565,0.4754923697
577,0.4843347191,0.4427326802,0.4416841148,0.4658629928,0.4730302147,0.4744431366
578,0.4853053027,0.4419299206,0.4409161468,0.4667572042,0.4738821184,0.4734701757
579,0.4863216283,0.4429407482,0.4400807511,0.4659782437,0.4749238242,0.4743821911
580,0.4872024793,0.4439516324,0.4410534625,0.466940649,0.4739922943,0.4754758467
581,0.4861405842,0.4447482244,0.44205515,0.4678605272,0.4749172705,0.4746534673
582,0.4851855343,0.4439647763,0.4412590979,0.4687954324,0.4739767551,0.4743798631
583,0.4849140011,0.4449697852,0.4405144992,0.4698036766,0.4749677947,0.4734633289
584,0.4840021902,0.4443718628,0.4415571121,0.4689818502,0.4740087854,0.472520037
585,0.4831075241,0.4436308762,0.4409260766,0.4681869971,0.4731490864,0.4736346015
586,0.4828019759,0.4428369619,0.4419372752,0.4673027845,0.4722277114,0.472676475
587,0.4837308823,0.4437689632,0.4412803524,0.4681793316,0.4717549423,0.4737362588
588,0.4827764814,0.4447714564,0.4405236895,0.4691293261,0.4707929412,0.4748675836
589,0.4817923723,0.4457541727,0.4415461116,0.4682368019,0.4717066047,0.4758318202
590,0.482813369,0.4465645587,0.440789946,0.4690901727,0.4727793132,0.4748307037
591,0.4822789385,0.4474541567,0.4416301922,0.4700325259,0.4718653724,0.4738543721
592,0.4832038615,0.446860616,0.4425830441,0.4692589517,0.4709102458,0.4728452164
593,0.4822294124,0.4460952804,0.443552611,0.4684617263,0.4700836888,0.4730134615
594,0.4827935804,0.4453149921,0.4428232715,0.4676048247,0.4691931896,0.4726669564
595,0.4818884799,0.4445303176,0.4437347087,0.468520991,0.4682554298,0.4737096022
596,0.4828626794,0.4437636565,0.4430105749,0.4676539379,0.468738562,0.4747668725
597,0.481995524,0.4430146541,0.4439350741,0.4671472781,0.4678948803,0.4737398801
598,0.4811004753,0.4439934929,0.4448732291,0.4663320769,0.4689178106,0.4727062401
599,0.4819923434,0.4449468448,0.4458306111,0.4672616027,0.4698182216,0.4725548533
600,0.4809969186,0.4441603748,0.4450327243,0.4663951427,0.4688821202,0.4715920116
601,0.4820179232,0.445091083,0.4460185355,0.4673697044,0.468494293,0.4707932943
602,0.4812177728,0.4443109872,0.4452796133,0.4682602187,0.4694241788,0.4698837488
603,0.4803286145,0.4452319181,0.4445284096,0.4677633481,0.4704695199,0.4708862875
604,0.4813747193,0.4461961019,0.4437406186,0.4672757285,0.4696656802,0.4704905179
605,0.4818961755,0.4471627942,0.4447118942,0.4664846913,0.4705519428,0.4695750962
606,0.4810327539,0.4480984466,0.443911346,0.4656922455,0.4696276958,0.4705623146
607,0.4806046809,0.4490615086,0.4448429919,0.4665544696,0.4706345469,0.4713981286
608,0.4803262065,0.4499891445,0.4440495614,0.467487801,0.4698305381,0.4704771728
609,0.4813616702,0.4492496104,0.4432801274,0.4670156553,0.4689974046,0.4715624084
610,0.4804059415,0.4484786075,0.4424993466,0.4661870201,0.4700231332,0.4726790743
611,0.4809487404,0.449182652,0.4434397412,0.4671496699,0.4691108699,0.4731080547
612,0.4799776621,0.4501231832,0.4444135787,0.4663293168,0.4700364868,0.4722964051
613,0.4794825033,0.4510240755,0.4438596513,0.4672375647,0.4693942457,0.471399096
614,0.4804291939,0.4502918364,0.4430873865,0.4682234557,0.4685321405,0.4724686635
615,0.4794491243,0.4495503573,0.4437390612,0.469176563,0.4694646139,0.4722159116
616,0.479982048,0.4487862835,0.4446419661,0.4684381739,0.4685569092,0.4713057638
617,0.4805010137,0.4496932927,0.4438593041,0.4677638649,0.4695266024,0.4722803162
618,0.4814124703,0.4489716225,0.4448239828,0.46698641,0.4691256182,0.4713129391
619,0.4809365552,0.4482381096,0.4440865151,0.4661482421,0.4699855251,0.4709882847
620,0.480001248,0.4491569292,0.445024258,0.4653307325,0.4709944791,0.4700873717
621,0.4790248184,0.448391369,0.4459736365,0.4645510676,0.4718882228,0.4710983404
622,0.4799198184,0.4493148974,0.4469500592,0.4638220672,0.4710534428,0.4720951027
623,0.4808417271,0.4486762067,0.4476655338,0.462986867,0.47198795,0.4711728718
624,0.4817629968,0.4479247812,0.4468945152,0.4638416236,0.4711939361,0.4721975533
625,0.4814921698,0.4488516227,0.4477914606,0.4647642426,0.4703156715,0.471439548
626,0.4819287168,0.4481101288,0.4472824927,0.4640508874,0.4695474967,0.470644471
627,0.4829230134,0.4490219051,0.4465723501,0.4632818138,0.4686885955,0.4697509413
628,0.4838958498,0.4497866629,0.4458053405,0.4624495525,0.4696305956,0.4706989399
629,0.4830150755,0.4505393689,0.4467290074,0.4632606047,0.4705712068,0.470975784
630,0.4822335385,0.4514595222,0.4476346934,0.4640619466,0.469795915,0.472034552
631,0.4832381478,0.4507335338,0.4469130388,0.4649072895,0.46903531,0.4715973794
632,0.4824023132,0.449988617,0.4462082285,0.4658012517,0.4698635932,0.4706679012
633,0.4814971764,0.4494419342,0.4454586897,0.4651238268,0.4707883499,0.4716720495
634,0.4806349072,0.4487515156,0.4461340539,0.4646240441,0.4700060659,0.4725748862
